id,split,image_path,source_image_path,row_index,question,answer,question_type,preprocess,preprocess_size
vqa_rad_train_001534_001534,train,data/processed/vqa_rad_320/train/vqa_rad_train_001534_001534.jpg,data/VQA_RAD/images/train/001534.jpg,1534,mri imaging modality used for this image?,t2 weighted,,resize_bicubic_320,320
vqa_rad_train_001535_001535,train,data/processed/vqa_rad_320/train/vqa_rad_train_001535_001535.jpg,data/VQA_RAD/images/train/001535.jpg,1535,what type of mri is used to acquire this image?,t2 weighted,,resize_bicubic_320,320
vqa_rad_train_001536_001536,train,data/processed/vqa_rad_320/train/vqa_rad_train_001536_001536.jpg,data/VQA_RAD/images/train/001536.jpg,1536,"the patient's left contains a bright round organ, what is it?",left kidney,,resize_bicubic_320,320
vqa_rad_train_001537_001537,train,data/processed/vqa_rad_320/train/vqa_rad_train_001537_001537.jpg,data/VQA_RAD/images/train/001537.jpg,1537,what is the bright round organ seen on the patient's left?,left kidney,,resize_bicubic_320,320
vqa_rad_train_001538_001538,train,data/processed/vqa_rad_320/train/vqa_rad_train_001538_001538.jpg,data/VQA_RAD/images/train/001538.jpg,1538,is the stomach wall thickening symmetric or asymmetric?,asymmetric,,resize_bicubic_320,320
vqa_rad_train_001539_001539,train,data/processed/vqa_rad_320/train/vqa_rad_train_001539_001539.jpg,data/VQA_RAD/images/train/001539.jpg,1539,what organ system is shown in the above image?,brain,,resize_bicubic_320,320
vqa_rad_train_001540_001540,train,data/processed/vqa_rad_320/train/vqa_rad_train_001540_001540.jpg,data/VQA_RAD/images/train/001540.jpg,1540,what is the organ system in this image?,brain,,resize_bicubic_320,320
vqa_rad_train_001541_001541,train,data/processed/vqa_rad_320/train/vqa_rad_train_001541_001541.jpg,data/VQA_RAD/images/train/001541.jpg,1541,does this image show edema?,yes,,resize_bicubic_320,320
vqa_rad_train_001542_001542,train,data/processed/vqa_rad_320/train/vqa_rad_train_001542_001542.jpg,data/VQA_RAD/images/train/001542.jpg,1542,is there edema?,yes,,resize_bicubic_320,320
vqa_rad_train_001543_001543,train,data/processed/vqa_rad_320/train/vqa_rad_train_001543_001543.jpg,data/VQA_RAD/images/train/001543.jpg,1543,what cranial nerves may be affected by the lesion seen in the above image?,oculomotor nerve (cn iii) and trigeminal nerves (cn v),,resize_bicubic_320,320
vqa_rad_train_001544_001544,train,data/processed/vqa_rad_320/train/vqa_rad_train_001544_001544.jpg,data/VQA_RAD/images/train/001544.jpg,1544,which cranial nerves are possibly affected by this lesion?,oculomotor nerve (cn iii) and trigeminal nerves (cn v),,resize_bicubic_320,320
vqa_rad_train_001545_001545,train,data/processed/vqa_rad_320/train/vqa_rad_train_001545_001545.jpg,data/VQA_RAD/images/train/001545.jpg,1545,is this taken in the axial plane?,yes,,resize_bicubic_320,320
vqa_rad_train_001546_001546,train,data/processed/vqa_rad_320/train/vqa_rad_train_001546_001546.jpg,data/VQA_RAD/images/train/001546.jpg,1546,are the colon walls thickened?,yes,,resize_bicubic_320,320
vqa_rad_train_001547_001547,train,data/processed/vqa_rad_320/train/vqa_rad_train_001547_001547.jpg,data/VQA_RAD/images/train/001547.jpg,1547,are the walls of the colon thickened?,yes,,resize_bicubic_320,320
vqa_rad_train_001548_001548,train,data/processed/vqa_rad_320/train/vqa_rad_train_001548_001548.jpg,data/VQA_RAD/images/train/001548.jpg,1548,what type of mri is this?,t2,,resize_bicubic_320,320
vqa_rad_train_001549_001549,train,data/processed/vqa_rad_320/train/vqa_rad_train_001549_001549.jpg,data/VQA_RAD/images/train/001549.jpg,1549,is there evidence of ectopic tissue present in surrounding organs?,no,,resize_bicubic_320,320
vqa_rad_train_001550_001550,train,data/processed/vqa_rad_320/train/vqa_rad_train_001550_001550.jpg,data/VQA_RAD/images/train/001550.jpg,1550,what is the modality of this mri?,t2,,resize_bicubic_320,320
vqa_rad_train_001551_001551,train,data/processed/vqa_rad_320/train/vqa_rad_train_001551_001551.jpg,data/VQA_RAD/images/train/001551.jpg,1551,imaging modality used to take this image?,pa xray,,resize_bicubic_320,320
vqa_rad_train_001552_001552,train,data/processed/vqa_rad_320/train/vqa_rad_train_001552_001552.jpg,data/VQA_RAD/images/train/001552.jpg,1552,what imaging modality is used to acquire this picture?,pa xray,,resize_bicubic_320,320
vqa_rad_train_001553_001553,train,data/processed/vqa_rad_320/train/vqa_rad_train_001553_001553.jpg,data/VQA_RAD/images/train/001553.jpg,1553,what mri imaging sequence is shown above?,t2 weighted,,resize_bicubic_320,320
vqa_rad_train_001554_001554,train,data/processed/vqa_rad_320/train/vqa_rad_train_001554_001554.jpg,data/VQA_RAD/images/train/001554.jpg,1554,what type of mri is shown in the above image?,t2 weighted,,resize_bicubic_320,320
vqa_rad_train_001555_001555,train,data/processed/vqa_rad_320/train/vqa_rad_train_001555_001555.jpg,data/VQA_RAD/images/train/001555.jpg,1555,is the image an ct scan?,no,,resize_bicubic_320,320
vqa_rad_train_001556_001556,train,data/processed/vqa_rad_320/train/vqa_rad_train_001556_001556.jpg,data/VQA_RAD/images/train/001556.jpg,1556,was this image taken with or without contrast?,with contrast,,resize_bicubic_320,320
vqa_rad_train_001557_001557,train,data/processed/vqa_rad_320/train/vqa_rad_train_001557_001557.jpg,data/VQA_RAD/images/train/001557.jpg,1557,was contrast used to take this image?,yes,,resize_bicubic_320,320
vqa_rad_train_001558_001558,train,data/processed/vqa_rad_320/train/vqa_rad_train_001558_001558.jpg,data/VQA_RAD/images/train/001558.jpg,1558,did the patient ingest contrast prior to taking this image?,yes,,resize_bicubic_320,320
vqa_rad_train_001559_001559,train,data/processed/vqa_rad_320/train/vqa_rad_train_001559_001559.jpg,data/VQA_RAD/images/train/001559.jpg,1559,was contrast used in this image?,yes,,resize_bicubic_320,320
vqa_rad_train_001560_001560,train,data/processed/vqa_rad_320/train/vqa_rad_train_001560_001560.jpg,data/VQA_RAD/images/train/001560.jpg,1560,is there evidence of metastatic tissue on organs surrounding the liver?,no,,resize_bicubic_320,320
vqa_rad_train_001561_001561,train,data/processed/vqa_rad_320/train/vqa_rad_train_001561_001561.jpg,data/VQA_RAD/images/train/001561.jpg,1561,does the lesion above enhance?,no,,resize_bicubic_320,320
vqa_rad_train_001562_001562,train,data/processed/vqa_rad_320/train/vqa_rad_train_001562_001562.jpg,data/VQA_RAD/images/train/001562.jpg,1562,is there enhancement of the lesion?,no,,resize_bicubic_320,320
vqa_rad_train_001563_001563,train,data/processed/vqa_rad_320/train/vqa_rad_train_001563_001563.jpg,data/VQA_RAD/images/train/001563.jpg,1563,is the consistency of the abscess located in the left upper quadrant homogeneous or heterogeneous?,heterogeneous,,resize_bicubic_320,320
vqa_rad_train_001564_001564,train,data/processed/vqa_rad_320/train/vqa_rad_train_001564_001564.jpg,data/VQA_RAD/images/train/001564.jpg,1564,is the abscess in the left upper quadrant homogenous or heterogenous?,heterogeneous,,resize_bicubic_320,320
vqa_rad_train_001565_001565,train,data/processed/vqa_rad_320/train/vqa_rad_train_001565_001565.jpg,data/VQA_RAD/images/train/001565.jpg,1565,is there a pneumothorax seen in the above image?,no,,resize_bicubic_320,320
vqa_rad_train_001566_001566,train,data/processed/vqa_rad_320/train/vqa_rad_train_001566_001566.jpg,data/VQA_RAD/images/train/001566.jpg,1566,is there a pneumothorax present?,no,,resize_bicubic_320,320
vqa_rad_train_001567_001567,train,data/processed/vqa_rad_320/train/vqa_rad_train_001567_001567.jpg,data/VQA_RAD/images/train/001567.jpg,1567,what ventricle is the lesion compressing?,4th ventricle,,resize_bicubic_320,320
vqa_rad_train_001568_001568,train,data/processed/vqa_rad_320/train/vqa_rad_train_001568_001568.jpg,data/VQA_RAD/images/train/001568.jpg,1568,which ventricle is compressed by the lesion?,4th ventricle,,resize_bicubic_320,320
vqa_rad_train_001569_001569,train,data/processed/vqa_rad_320/train/vqa_rad_train_001569_001569.jpg,data/VQA_RAD/images/train/001569.jpg,1569,is this a noncontrast ct?,yes,,resize_bicubic_320,320
vqa_rad_train_001570_001570,train,data/processed/vqa_rad_320/train/vqa_rad_train_001570_001570.jpg,data/VQA_RAD/images/train/001570.jpg,1570,where do you see a large hematoma?,right lateral ventricle,,resize_bicubic_320,320
vqa_rad_train_001571_001571,train,data/processed/vqa_rad_320/train/vqa_rad_train_001571_001571.jpg,data/VQA_RAD/images/train/001571.jpg,1571,where is the abnormality?,left temporal lobe,,resize_bicubic_320,320
vqa_rad_train_001572_001572,train,data/processed/vqa_rad_320/train/vqa_rad_train_001572_001572.jpg,data/VQA_RAD/images/train/001572.jpg,1572,are lung opacities noted?,no,,resize_bicubic_320,320
vqa_rad_train_001573_001573,train,data/processed/vqa_rad_320/train/vqa_rad_train_001573_001573.jpg,data/VQA_RAD/images/train/001573.jpg,1573,where is the large hematoma located?,right lateral ventricle,,resize_bicubic_320,320
vqa_rad_train_001574_001574,train,data/processed/vqa_rad_320/train/vqa_rad_train_001574_001574.jpg,data/VQA_RAD/images/train/001574.jpg,1574,what organ system is shown in the above image?,brain,,resize_bicubic_320,320
vqa_rad_train_001575_001575,train,data/processed/vqa_rad_320/train/vqa_rad_train_001575_001575.jpg,data/VQA_RAD/images/train/001575.jpg,1575,which organ system is shown in the image?,brain,,resize_bicubic_320,320
vqa_rad_train_001576_001576,train,data/processed/vqa_rad_320/train/vqa_rad_train_001576_001576.jpg,data/VQA_RAD/images/train/001576.jpg,1576,mri imaging modality used?,dwi,,resize_bicubic_320,320
vqa_rad_train_001577_001577,train,data/processed/vqa_rad_320/train/vqa_rad_train_001577_001577.jpg,data/VQA_RAD/images/train/001577.jpg,1577,what type of mri is the above image?,dwi,,resize_bicubic_320,320
vqa_rad_train_001578_001578,train,data/processed/vqa_rad_320/train/vqa_rad_train_001578_001578.jpg,data/VQA_RAD/images/train/001578.jpg,1578,does the image show midline shift?,yes,,resize_bicubic_320,320
vqa_rad_train_001579_001579,train,data/processed/vqa_rad_320/train/vqa_rad_train_001579_001579.jpg,data/VQA_RAD/images/train/001579.jpg,1579,is there midline shift?,yes,,resize_bicubic_320,320
vqa_rad_train_001580_001580,train,data/processed/vqa_rad_320/train/vqa_rad_train_001580_001580.jpg,data/VQA_RAD/images/train/001580.jpg,1580,does the heart look enlarged?,no,,resize_bicubic_320,320
vqa_rad_train_001581_001581,train,data/processed/vqa_rad_320/train/vqa_rad_train_001581_001581.jpg,data/VQA_RAD/images/train/001581.jpg,1581,is the heart enlarged?,no,,resize_bicubic_320,320
vqa_rad_train_001582_001582,train,data/processed/vqa_rad_320/train/vqa_rad_train_001582_001582.jpg,data/VQA_RAD/images/train/001582.jpg,1582,in what plane is the image above captured?,axial,,resize_bicubic_320,320
vqa_rad_train_001583_001583,train,data/processed/vqa_rad_320/train/vqa_rad_train_001583_001583.jpg,data/VQA_RAD/images/train/001583.jpg,1583,is there evidence of intraparenchymal lung nodules?,no,,resize_bicubic_320,320
vqa_rad_train_001584_001584,train,data/processed/vqa_rad_320/train/vqa_rad_train_001584_001584.jpg,data/VQA_RAD/images/train/001584.jpg,1584,what organ contains multiple lesions in the above image?,kidneys,,resize_bicubic_320,320
vqa_rad_train_001585_001585,train,data/processed/vqa_rad_320/train/vqa_rad_train_001585_001585.jpg,data/VQA_RAD/images/train/001585.jpg,1585,which organ has multiple lesions?,kidneys,,resize_bicubic_320,320
vqa_rad_train_001586_001586,train,data/processed/vqa_rad_320/train/vqa_rad_train_001586_001586.jpg,data/VQA_RAD/images/train/001586.jpg,1586,is the heart larger than normal?,no,,resize_bicubic_320,320
vqa_rad_train_001587_001587,train,data/processed/vqa_rad_320/train/vqa_rad_train_001587_001587.jpg,data/VQA_RAD/images/train/001587.jpg,1587,is the heart enlarged?,no,,resize_bicubic_320,320
vqa_rad_train_001588_001588,train,data/processed/vqa_rad_320/train/vqa_rad_train_001588_001588.jpg,data/VQA_RAD/images/train/001588.jpg,1588,how was this image taken?,x-ray,,resize_bicubic_320,320
vqa_rad_train_001589_001589,train,data/processed/vqa_rad_320/train/vqa_rad_train_001589_001589.jpg,data/VQA_RAD/images/train/001589.jpg,1589,what imaging modality is seen?,x-ray,,resize_bicubic_320,320
vqa_rad_train_001590_001590,train,data/processed/vqa_rad_320/train/vqa_rad_train_001590_001590.jpg,data/VQA_RAD/images/train/001590.jpg,1590,does this image show midline shift?,yes,,resize_bicubic_320,320
vqa_rad_train_001591_001591,train,data/processed/vqa_rad_320/train/vqa_rad_train_001591_001591.jpg,data/VQA_RAD/images/train/001591.jpg,1591,is there midline shift in this image?,yes,,resize_bicubic_320,320
vqa_rad_train_001592_001592,train,data/processed/vqa_rad_320/train/vqa_rad_train_001592_001592.jpg,data/VQA_RAD/images/train/001592.jpg,1592,what organ system is being imaged?,chest,,resize_bicubic_320,320
vqa_rad_train_001593_001593,train,data/processed/vqa_rad_320/train/vqa_rad_train_001593_001593.jpg,data/VQA_RAD/images/train/001593.jpg,1593,how was this mri taken?,dwi,,resize_bicubic_320,320
vqa_rad_train_001594_001594,train,data/processed/vqa_rad_320/train/vqa_rad_train_001594_001594.jpg,data/VQA_RAD/images/train/001594.jpg,1594,are there calcifications in the cerebral arteries?,yes,,resize_bicubic_320,320
vqa_rad_train_001595_001595,train,data/processed/vqa_rad_320/train/vqa_rad_train_001595_001595.jpg,data/VQA_RAD/images/train/001595.jpg,1595,what type of mri is this?,dwi,,resize_bicubic_320,320
vqa_rad_train_001596_001596,train,data/processed/vqa_rad_320/train/vqa_rad_train_001596_001596.jpg,data/VQA_RAD/images/train/001596.jpg,1596,in which lobes do you see a higher density of masses?,upper lobes,,resize_bicubic_320,320
vqa_rad_train_001597_001597,train,data/processed/vqa_rad_320/train/vqa_rad_train_001597_001597.jpg,data/VQA_RAD/images/train/001597.jpg,1597,which lobes of the lung contain a higher density of masses?,upper lobes,,resize_bicubic_320,320
vqa_rad_train_001598_001598,train,data/processed/vqa_rad_320/train/vqa_rad_train_001598_001598.jpg,data/VQA_RAD/images/train/001598.jpg,1598,is there mass shift pathology?,no,,resize_bicubic_320,320
vqa_rad_train_001599_001599,train,data/processed/vqa_rad_320/train/vqa_rad_train_001599_001599.jpg,data/VQA_RAD/images/train/001599.jpg,1599,is there any mass shift?,no,,resize_bicubic_320,320
vqa_rad_train_001600_001600,train,data/processed/vqa_rad_320/train/vqa_rad_train_001600_001600.jpg,data/VQA_RAD/images/train/001600.jpg,1600,in what plane is this image taken?,axial,,resize_bicubic_320,320
vqa_rad_train_001601_001601,train,data/processed/vqa_rad_320/train/vqa_rad_train_001601_001601.jpg,data/VQA_RAD/images/train/001601.jpg,1601,what imaging modality is used?,mri - t1 weighted,,resize_bicubic_320,320
vqa_rad_train_001602_001602,train,data/processed/vqa_rad_320/train/vqa_rad_train_001602_001602.jpg,data/VQA_RAD/images/train/001602.jpg,1602,is this a pa film?,yes,,resize_bicubic_320,320
vqa_rad_train_001603_001603,train,data/processed/vqa_rad_320/train/vqa_rad_train_001603_001603.jpg,data/VQA_RAD/images/train/001603.jpg,1603,are there multiple lesions in the chest of the above patient?,no,,resize_bicubic_320,320
vqa_rad_train_001604_001604,train,data/processed/vqa_rad_320/train/vqa_rad_train_001604_001604.jpg,data/VQA_RAD/images/train/001604.jpg,1604,does this patient have multiple lesions in their chest?,no,,resize_bicubic_320,320
vqa_rad_train_001605_001605,train,data/processed/vqa_rad_320/train/vqa_rad_train_001605_001605.jpg,data/VQA_RAD/images/train/001605.jpg,1605,is there evidence of calcifications in the cerebral arteries?,yes,,resize_bicubic_320,320
vqa_rad_train_001606_001606,train,data/processed/vqa_rad_320/train/vqa_rad_train_001606_001606.jpg,data/VQA_RAD/images/train/001606.jpg,1606,the azygoesophageal recess is deviated in which direction?,right,,resize_bicubic_320,320
vqa_rad_train_001607_001607,train,data/processed/vqa_rad_320/train/vqa_rad_train_001607_001607.jpg,data/VQA_RAD/images/train/001607.jpg,1607,which direction is the azygoesophageal recess deviated?,right,,resize_bicubic_320,320
vqa_rad_train_001608_001608,train,data/processed/vqa_rad_320/train/vqa_rad_train_001608_001608.jpg,data/VQA_RAD/images/train/001608.jpg,1608,in which side is the hemidiaphragm elevated?,right,,resize_bicubic_320,320
vqa_rad_train_001609_001609,train,data/processed/vqa_rad_320/train/vqa_rad_train_001609_001609.jpg,data/VQA_RAD/images/train/001609.jpg,1609,which diaphragm is elevated?,right,,resize_bicubic_320,320
vqa_rad_train_001610_001610,train,data/processed/vqa_rad_320/train/vqa_rad_train_001610_001610.jpg,data/VQA_RAD/images/train/001610.jpg,1610,does the image show pericolonic fat stranding?,yes,,resize_bicubic_320,320
vqa_rad_train_001611_001611,train,data/processed/vqa_rad_320/train/vqa_rad_train_001611_001611.jpg,data/VQA_RAD/images/train/001611.jpg,1611,is there pericolic fat stranding?,yes,,resize_bicubic_320,320
vqa_rad_train_001612_001612,train,data/processed/vqa_rad_320/train/vqa_rad_train_001612_001612.jpg,data/VQA_RAD/images/train/001612.jpg,1612,is this an image of the brain?,yes,,resize_bicubic_320,320
vqa_rad_train_001613_001613,train,data/processed/vqa_rad_320/train/vqa_rad_train_001613_001613.jpg,data/VQA_RAD/images/train/001613.jpg,1613,is this mri with contrast or without contrast?,with contrast,,resize_bicubic_320,320
